Year,Month,City1,City2,PaxToCity2,PaxFromCity2,Sector,Passengers,Airline
2024,12,BENGALURU,KOZHIKODE,8589,8369,BENGALURU-KOZHIKODE,16958,All
2025,1,BENGALURU,KOZHIKODE,7764,8270,BENGALURU-KOZHIKODE,16034,All
2025,2,BENGALURU,KOZHIKODE,8491,8842,BENGALURU-KOZHIKODE,17333,All
2025,3,BENGALURU,KOZHIKODE,10409,10423,BENGALURU-KOZHIKODE,20832,All
2024,1,BENGALURU,KURNOOL,405,590,BENGALURU-KURNOOL,995,All
2024,2,BENGALURU,KURNOOL,321,353,BENGALURU-KURNOOL,674,All
2024,3,BENGALURU,KURNOOL,380,405,BENGALURU-KURNOOL,785,All
2024,8,BENGALURU,KURNOOL,91,85,BENGALURU-KURNOOL,176,All
2024,9,BENGALURU,KURNOOL,173,175,BENGALURU-KURNOOL,348,All
2024,10,BENGALURU,KURNOOL,256,174,BENGALURU-KURNOOL,430,All
2024,11,BENGALURU,KURNOOL,147,213,BENGALURU-KURNOOL,360,All
2024,12,BENGALURU,KURNOOL,138,196,BENGALURU-KURNOOL,334,All
2025,1,BENGALURU,KURNOOL,189,197,BENGALURU-KURNOOL,386,All
2025,2,BENGALURU,KURNOOL,96,155,BENGALURU-KURNOOL,251,All
2025,3,BENGALURU,KURNOOL,175,181,BENGALURU-KURNOOL,356,All
2024,1,BENGALURU,LUCKNOW,32573,33966,BENGALURU-LUCKNOW,66539,All
2024,2,BENGALURU,LUCKNOW,30919,29128,BENGALURU-LUCKNOW,60047,All
2024,3,BENGALURU,LUCKNOW,34731,32492,BENGALURU-LUCKNOW,67223,All
2024,4,BENGALURU,LUCKNOW,35024,32685,BENGALURU-LUCKNOW,67709,All
2024,6,BENGALURU,LUCKNOW,28967,30722,BENGALURU-LUCKNOW,59689,All
2024,7,BENGALURU,LUCKNOW,27662,30891,BENGALURU-LUCKNOW,58553,All
2024,8,BENGALURU,LUCKNOW,26189,27513,BENGALURU-LUCKNOW,53702,All
2024,9,BENGALURU,LUCKNOW,25419,25683,BENGALURU-LUCKNOW,51102,All
2024,10,BENGALURU,LUCKNOW,33570,26092,BENGALURU-LUCKNOW,59662,All
2024,11,BENGALURU,LUCKNOW,33751,34523,BENGALURU-LUCKNOW,68274,All
2024,12,BENGALURU,LUCKNOW,29299,31387,BENGALURU-LUCKNOW,60686,All
2025,1,BENGALURU,LUCKNOW,33846,34222,BENGALURU-LUCKNOW,68068,All
2025,2,BENGALURU,LUCKNOW,36390,35724,BENGALURU-LUCKNOW,72114,All
2025,3,BENGALURU,LUCKNOW,29840,29887,BENGALURU-LUCKNOW,59727,All
2024,1,BENGALURU,MADURAI,7875,8563,BENGALURU-MADURAI,16438,All
2024,2,BENGALURU,MADURAI,7758,7474,BENGALURU-MADURAI,15232,All
2024,3,BENGALURU,MADURAI,7892,7637,BENGALURU-MADURAI,15529,All
2024,4,BENGALURU,MADURAI,8386,8306,BENGALURU-MADURAI,16692,All
2024,6,BENGALURU,MADURAI,10051,9891,BENGALURU-MADURAI,19942,All
2024,7,BENGALURU,MADURAI,10097,9915,BENGALURU-MADURAI,20012,All
2024,8,BENGALURU,MADURAI,9482,8822,BENGALURU-MADURAI,18304,All
2024,9,BENGALURU,MADURAI,10067,9803,BENGALURU-MADURAI,19870,All
2024,10,BENGALURU,MADURAI,9662,7653,BENGALURU-MADURAI,17315,All
2024,11,BENGALURU,MADURAI,6980,7498,BENGALURU-MADURAI,14478,All
2024,12,BENGALURU,MADURAI,8391,7507,BENGALURU-MADURAI,15898,All
2025,1,BENGALURU,MADURAI,8368,8505,BENGALURU-MADURAI,16873,All
2025,2,BENGALURU,MADURAI,5578,5667,BENGALURU-MADURAI,11245,All
2025,3,BENGALURU,MADURAI,7748,7333,BENGALURU-MADURAI,15081,All
2024,1,BENGALURU,MANGALORE,25564,27945,BENGALURU-MANGALORE,53509,All
2024,2,BENGALURU,MANGALORE,23339,24191,BENGALURU-MANGALORE,47530,All
2024,3,BENGALURU,MANGALORE,25399,26335,BENGALURU-MANGALORE,51734,All
2024,4,BENGALURU,MANGALORE,32738,29244,BENGALURU-MANGALORE,61982,All
2024,6,BENGALURU,MANGALORE,23469,24372,BENGALURU-MANGALORE,47841,All
2024,7,BENGALURU,MANGALORE,26134,23657,BENGALURU-MANGALORE,49791,All
2024,8,BENGALURU,MANGALORE,29426,30143,BENGALURU-MANGALORE,59569,All
2024,9,BENGALURU,MANGALORE,28152,28207,BENGALURU-MANGALORE,56359,All
2024,10,BENGALURU,MANGALORE,33398,32756,BENGALURU-MANGALORE,66154,All
2024,11,BENGALURU,MANGALORE,30120,30593,BENGALURU-MANGALORE,60713,All
2024,12,BENGALURU,MANGALORE,32340,30611,BENGALURU-MANGALORE,62951,All
2025,1,BENGALURU,MANGALORE,32710,33040,BENGALURU-MANGALORE,65750,All
2025,2,BENGALURU,MANGALORE,26653,26107,BENGALURU-MANGALORE,52760,All
2025,3,BENGALURU,MANGALORE,32744,33254,BENGALURU-MANGALORE,65998,All
2024,1,BENGALURU,MUMBAI,185646,193499,BENGALURU-MUMBAI,379145,All
2024,2,BENGALURU,MUMBAI,185132,182819,BENGALURU-MUMBAI,367951,All
2024,3,BENGALURU,MUMBAI,174332,172311,BENGALURU-MUMBAI,346643,All
2024,4,BENGALURU,MUMBAI,176021,178804,BENGALURU-MUMBAI,354825,All
2024,6,BENGALURU,MUMBAI,161808,168200,BENGALURU-MUMBAI,330008,All
2024,7,BENGALURU,MUMBAI,165896,175751,BENGALURU-MUMBAI,341647,All
2024,8,BENGALURU,MUMBAI,181664,176390,BENGALURU-MUMBAI,358054,All
2024,9,BENGALURU,MUMBAI,176527,171363,BENGALURU-MUMBAI,347890,All
2024,10,BENGALURU,MUMBAI,173522,170143,BENGALURU-MUMBAI,343665,All
2024,11,BENGALURU,MUMBAI,169509,179437,BENGALURU-MUMBAI,348946,All
2024,12,BENGALURU,MUMBAI,171109,177501,BENGALURU-MUMBAI,348610,All
2025,1,BENGALURU,MUMBAI,171397,176799,BENGALURU-MUMBAI,348196,All
2025,2,BENGALURU,MUMBAI,145266,146794,BENGALURU-MUMBAI,292060,All
2025,3,BENGALURU,MUMBAI,160854,161483,BENGALURU-MUMBAI,322337,All
2024,3,BENGALURU,Malvan,86,61,BENGALURU-Malvan,147,All
2024,4,BENGALURU,Malvan,147,145,BENGALURU-Malvan,292,All
2024,6,BENGALURU,Malvan,180,133,BENGALURU-Malvan,313,All
2024,7,BENGALURU,Malvan,43,35,BENGALURU-Malvan,78,All
2024,8,BENGALURU,Malvan,137,93,BENGALURU-Malvan,230,All
2024,9,BENGALURU,Malvan,193,136,BENGALURU-Malvan,329,All
2024,10,BENGALURU,Malvan,199,128,BENGALURU-Malvan,327,All
2024,11,BENGALURU,Malvan,26,37,BENGALURU-Malvan,63,All
2024,1,BENGALURU,NAGPUR,12053,12137,BENGALURU-NAGPUR,24190,All
2024,2,BENGALURU,NAGPUR,9125,9114,BENGALURU-NAGPUR,18239,All
2024,3,BENGALURU,NAGPUR,13542,13615,BENGALURU-NAGPUR,27157,All
2024,4,BENGALURU,NAGPUR,12080,11957,BENGALURU-NAGPUR,24037,All
2024,6,BENGALURU,NAGPUR,13738,14126,BENGALURU-NAGPUR,27864,All
2024,7,BENGALURU,NAGPUR,13926,14907,BENGALURU-NAGPUR,28833,All
2024,8,BENGALURU,NAGPUR,14959,15149,BENGALURU-NAGPUR,30108,All
2024,9,BENGALURU,NAGPUR,13736,14261,BENGALURU-NAGPUR,27997,All
2024,10,BENGALURU,NAGPUR,19695,12618,BENGALURU-NAGPUR,32313,All
2024,11,BENGALURU,NAGPUR,16392,19256,BENGALURU-NAGPUR,35648,All
2024,12,BENGALURU,NAGPUR,21625,21095,BENGALURU-NAGPUR,42720,All
2025,1,BENGALURU,NAGPUR,21600,22337,BENGALURU-NAGPUR,43937,All
2025,2,BENGALURU,NAGPUR,20230,19708,BENGALURU-NAGPUR,39938,All
2025,3,BENGALURU,NAGPUR,17450,17317,BENGALURU-NAGPUR,34767,All
2024,3,BENGALURU,NANDED,62,69,BENGALURU-NANDED,131,All
2024,4,BENGALURU,NANDED,1115,1134,BENGALURU-NANDED,2249,All
2024,6,BENGALURU,NANDED,1340,1237,BENGALURU-NANDED,2577,All
2024,7,BENGALURU,NANDED,1098,1218,BENGALURU-NANDED,2316,All
2024,8,BENGALURU,NANDED,1110,1195,BENGALURU-NANDED,2305,All
2024,9,BENGALURU,NANDED,1106,1164,BENGALURU-NANDED,2270,All
2024,10,BENGALURU,NANDED,1498,1254,BENGALURU-NANDED,2752,All
2024,11,BENGALURU,NANDED,1121,1606,BENGALURU-NANDED,2727,All
2024,12,BENGALURU,NANDED,1976,1488,BENGALURU-NANDED,3464,All
2025,1,BENGALURU,NANDED,1448,1646,BENGALURU-NANDED,3094,All
2025,2,BENGALURU,NANDED,1712,1642,BENGALURU-NANDED,3354,All
2025,3,BENGALURU,NANDED,1732,1651,BENGALURU-NANDED,3383,All
2024,9,BENGALURU,NASIK,3763,4073,BENGALURU-NASIK,7836,All
2024,10,BENGALURU,NASIK,6100,5709,BENGALURU-NASIK,11809,All
2024,11,BENGALURU,NASIK,4760,4998,BENGALURU-NASIK,9758,All
2024,12,BENGALURU,NASIK,5128,5126,BENGALURU-NASIK,10254,All
2025,1,BENGALURU,NASIK,4825,5046,BENGALURU-NASIK,9871,All
2025,2,BENGALURU,NASIK,4218,4231,BENGALURU-NASIK,8449,All
2025,3,BENGALURU,NASIK,4722,4995,BENGALURU-NASIK,9717,All
2024,1,BENGALURU,PATNA,20101,20511,BENGALURU-PATNA,40612,All
2024,2,BENGALURU,PATNA,17128,16274,BENGALURU-PATNA,33402,All
2024,3,BENGALURU,PATNA,26563,23285,BENGALURU-PATNA,49848,All
2024,4,BENGALURU,PATNA,25902,23624,BENGALURU-PATNA,49526,All
2024,6,BENGALURU,PATNA,20756,20021,BENGALURU-PATNA,40777,All
2024,7,BENGALURU,PATNA,17775,18022,BENGALURU-PATNA,35797,All
2024,8,BENGALURU,PATNA,20289,20584,BENGALURU-PATNA,40873,All
2024,9,BENGALURU,PATNA,20285,18671,BENGALURU-PATNA,38956,All
2024,10,BENGALURU,PATNA,25871,16046,BENGALURU-PATNA,41917,All
2024,11,BENGALURU,PATNA,28336,28719,BENGALURU-PATNA,57055,All
2024,12,BENGALURU,PATNA,22481,22957,BENGALURU-PATNA,45438,All
2025,1,BENGALURU,PATNA,22859,23248,BENGALURU-PATNA,46107,All
2025,2,BENGALURU,PATNA,25588,24459,BENGALURU-PATNA,50047,All
2025,3,BENGALURU,PATNA,34783,32047,BENGALURU-PATNA,66830,All
2024,1,BENGALURU,PONDICHERRY,2054,2142,BENGALURU-PONDICHERRY,4196,All
2024,2,BENGALURU,PONDICHERRY,1637,1769,BENGALURU-PONDICHERRY,3406,All
2024,3,BENGALURU,PONDICHERRY,1159,1162,BENGALURU-PONDICHERRY,2321,All
2024,12,BENGALURU,PONDICHERRY,825,791,BENGALURU-PONDICHERRY,1616,All
2025,1,BENGALURU,PONDICHERRY,2103,2118,BENGALURU-PONDICHERRY,4221,All
2025,2,BENGALURU,PONDICHERRY,1825,1972,BENGALURU-PONDICHERRY,3797,All
2025,3,BENGALURU,PONDICHERRY,2105,2025,BENGALURU-PONDICHERRY,4130,All
2024,1,BENGALURU,PORT BLAIR,8952,9441,BENGALURU-PORT BLAIR,18393,All
2024,2,BENGALURU,PORT BLAIR,8743,9447,BENGALURU-PORT BLAIR,18190,All
2024,3,BENGALURU,PORT BLAIR,9717,9835,BENGALURU-PORT BLAIR,19552,All
2024,4,BENGALURU,PORT BLAIR,7996,8453,BENGALURU-PORT BLAIR,16449,All
2024,6,BENGALURU,PORT BLAIR,8930,7919,BENGALURU-PORT BLAIR,16849,All
2024,7,BENGALURU,PORT BLAIR,4340,3763,BENGALURU-PORT BLAIR,8103,All
2024,8,BENGALURU,PORT BLAIR,6055,5491,BENGALURU-PORT BLAIR,11546,All
2024,9,BENGALURU,PORT BLAIR,8662,7468,BENGALURU-PORT BLAIR,16130,All
2024,10,BENGALURU,PORT BLAIR,10281,8790,BENGALURU-PORT BLAIR,19071,All
2024,11,BENGALURU,PORT BLAIR,9213,10374,BENGALURU-PORT BLAIR,19587,All
2024,12,BENGALURU,PORT BLAIR,13881,12554,BENGALURU-PORT BLAIR,26435,All
2025,1,BENGALURU,PORT BLAIR,13864,15522,BENGALURU-PORT BLAIR,29386,All
2025,2,BENGALURU,PORT BLAIR,9867,10070,BENGALURU-PORT BLAIR,19937,All
2025,3,BENGALURU,PORT BLAIR,10815,11811,BENGALURU-PORT BLAIR,22626,All
2024,1,BENGALURU,PUNE,78547,80425,BENGALURU-PUNE,158972,All
2024,2,BENGALURU,PUNE,78466,77626,BENGALURU-PUNE,156092,All
2024,3,BENGALURU,PUNE,79286,79193,BENGALURU-PUNE,158479,All
2024,4,BENGALURU,PUNE,80466,80236,BENGALURU-PUNE,160702,All
2024,6,BENGALURU,PUNE,82652,81709,BENGALURU-PUNE,164361,All
2024,7,BENGALURU,PUNE,78135,82085,BENGALURU-PUNE,160220,All
2024,8,BENGALURU,PUNE,80701,83059,BENGALURU-PUNE,163760,All
2024,9,BENGALURU,PUNE,83060,83501,BENGALURU-PUNE,166561,All
2024,10,BENGALURU,PUNE,85876,82614,BENGALURU-PUNE,168490,All
2024,11,BENGALURU,PUNE,71294,71824,BENGALURU-PUNE,143118,All
2024,12,BENGALURU,PUNE,74399,73139,BENGALURU-PUNE,147538,All
2025,1,BENGALURU,PUNE,77990,76123,BENGALURU-PUNE,154113,All
2025,2,BENGALURU,PUNE,65898,63744,BENGALURU-PUNE,129642,All
2025,3,BENGALURU,PUNE,77626,74794,BENGALURU-PUNE,152420,All
2024,1,BENGALURU,RAIPUR,9562,9868,BENGALURU-RAIPUR,19430,All
2024,2,BENGALURU,RAIPUR,9390,9369,BENGALURU-RAIPUR,18759,All
2024,3,BENGALURU,RAIPUR,10324,9758,BENGALURU-RAIPUR,20082,All
2024,4,BENGALURU,RAIPUR,10811,9929,BENGALURU-RAIPUR,20740,All
2024,6,BENGALURU,RAIPUR,10726,10303,BENGALURU-RAIPUR,21029,All
2024,7,BENGALURU,RAIPUR,9511,9846,BENGALURU-RAIPUR,19357,All
2024,8,BENGALURU,RAIPUR,10344,10441,BENGALURU-RAIPUR,20785,All
2024,9,BENGALURU,RAIPUR,9767,9000,BENGALURU-RAIPUR,18767,All
2024,10,BENGALURU,RAIPUR,11115,8829,BENGALURU-RAIPUR,19944,All
2024,11,BENGALURU,RAIPUR,9922,11792,BENGALURU-RAIPUR,21714,All
2024,12,BENGALURU,RAIPUR,11732,11616,BENGALURU-RAIPUR,23348,All
2025,1,BENGALURU,RAIPUR,11217,11871,BENGALURU-RAIPUR,23088,All
2025,2,BENGALURU,RAIPUR,8731,8898,BENGALURU-RAIPUR,17629,All
2025,3,BENGALURU,RAIPUR,11328,11358,BENGALURU-RAIPUR,22686,All
2024,1,BENGALURU,RAJAHMUNDRY,4040,4463,BENGALURU-RAJAHMUNDRY,8503,All
2024,2,BENGALURU,RAJAHMUNDRY,3746,3730,BENGALURU-RAJAHMUNDRY,7476,All
2024,3,BENGALURU,RAJAHMUNDRY,3954,3870,BENGALURU-RAJAHMUNDRY,7824,All
2024,4,BENGALURU,RAJAHMUNDRY,3571,3932,BENGALURU-RAJAHMUNDRY,7503,All
2024,6,BENGALURU,RAJAHMUNDRY,3752,3759,BENGALURU-RAJAHMUNDRY,7511,All
2024,7,BENGALURU,RAJAHMUNDRY,3425,3768,BENGALURU-RAJAHMUNDRY,7193,All
2024,8,BENGALURU,RAJAHMUNDRY,3882,3966,BENGALURU-RAJAHMUNDRY,7848,All
2024,9,BENGALURU,RAJAHMUNDRY,3231,3417,BENGALURU-RAJAHMUNDRY,6648,All
2024,10,BENGALURU,RAJAHMUNDRY,3568,3130,BENGALURU-RAJAHMUNDRY,6698,All
2024,11,BENGALURU,RAJAHMUNDRY,3369,3691,BENGALURU-RAJAHMUNDRY,7060,All
2024,12,BENGALURU,RAJAHMUNDRY,3838,3659,BENGALURU-RAJAHMUNDRY,7497,All
2025,1,BENGALURU,RAJAHMUNDRY,3692,3908,BENGALURU-RAJAHMUNDRY,7600,All
2025,2,BENGALURU,RAJAHMUNDRY,2964,3143,BENGALURU-RAJAHMUNDRY,6107,All
2025,3,BENGALURU,RAJAHMUNDRY,3689,3574,BENGALURU-RAJAHMUNDRY,7263,All
2024,1,BENGALURU,RANCHI,17519,18653,BENGALURU-RANCHI,36172,All
2024,2,BENGALURU,RANCHI,18489,18216,BENGALURU-RANCHI,36705,All
2024,3,BENGALURU,RANCHI,20100,17112,BENGALURU-RANCHI,37212,All
2024,4,BENGALURU,RANCHI,19845,18360,BENGALURU-RANCHI,38205,All
2024,6,BENGALURU,RANCHI,19667,19255,BENGALURU-RANCHI,38922,All
2024,7,BENGALURU,RANCHI,18087,20101,BENGALURU-RANCHI,38188,All
2024,8,BENGALURU,RANCHI,17507,19328,BENGALURU-RANCHI,36835,All
2024,9,BENGALURU,RANCHI,17140,15251,BENGALURU-RANCHI,32391,All
2024,10,BENGALURU,RANCHI,20426,14822,BENGALURU-RANCHI,35248,All
2024,11,BENGALURU,RANCHI,19067,20633,BENGALURU-RANCHI,39700,All
2024,12,BENGALURU,RANCHI,20620,21177,BENGALURU-RANCHI,41797,All
2025,1,BENGALURU,RANCHI,20493,20402,BENGALURU-RANCHI,40895,All
2025,2,BENGALURU,RANCHI,19649,18678,BENGALURU-RANCHI,38327,All
2025,3,BENGALURU,RANCHI,23185,20976,BENGALURU-RANCHI,44161,All
2024,1,BENGALURU,Rajkot International Airport,2898,2909,BENGALURU-Rajkot International Airport,5807,All
2024,2,BENGALURU,Rajkot International Airport,2675,2581,BENGALURU-Rajkot International Airport,5256,All
2024,3,BENGALURU,Rajkot International Airport,4750,4533,BENGALURU-Rajkot International Airport,9283,All
2024,4,BENGALURU,Rajkot International Airport,4672,4285,BENGALURU-Rajkot International Airport,8957,All
2024,6,BENGALURU,Rajkot International Airport,4540,4425,BENGALURU-Rajkot International Airport,8965,All
2024,7,BENGALURU,Rajkot International Airport,4672,4462,BENGALURU-Rajkot International Airport,9134,All
2024,8,BENGALURU,Rajkot International Airport,4580,4316,BENGALURU-Rajkot International Airport,8896,All
2024,9,BENGALURU,Rajkot International Airport,4987,4360,BENGALURU-Rajkot International Airport,9347,All
2024,10,BENGALURU,Rajkot International Airport,4865,4501,BENGALURU-Rajkot International Airport,9366,All
2024,11,BENGALURU,Rajkot International Airport,4990,4920,BENGALURU-Rajkot International Airport,9910,All
2024,12,BENGALURU,Rajkot International Airport,5207,5148,BENGALURU-Rajkot International Airport,10355,All
2025,1,BENGALURU,Rajkot International Airport,5203,5418,BENGALURU-Rajkot International Airport,10621,All
2025,2,BENGALURU,Rajkot International Airport,4743,4737,BENGALURU-Rajkot International Airport,9480,All
2025,3,BENGALURU,Rajkot International Airport,4747,4673,BENGALURU-Rajkot International Airport,9420,All
2024,1,BENGALURU,SALEM,1080,1589,BENGALURU-SALEM,2669,All
2024,2,BENGALURU,SALEM,1484,1691,BENGALURU-SALEM,3175,All
2024,3,BENGALURU,SALEM,1588,1748,BENGALURU-SALEM,3336,All
2024,4,BENGALURU,SALEM,2043,1925,BENGALURU-SALEM,3968,All
2024,6,BENGALURU,SALEM,1968,2055,BENGALURU-SALEM,4023,All
2024,7,BENGALURU,SALEM,2000,2144,BENGALURU-SALEM,4144,All
2024,8,BENGALURU,SALEM,1919,2120,BENGALURU-SALEM,4039,All
2024,9,BENGALURU,SALEM,1814,2081,BENGALURU-SALEM,3895,All
2024,10,BENGALURU,SALEM,2041,2041,BENGALURU-SALEM,4082,All
2024,11,BENGALURU,SALEM,1571,1953,BENGALURU-SALEM,3524,All
2024,12,BENGALURU,SALEM,1733,1740,BENGALURU-SALEM,3473,All
2025,1,BENGALURU,SALEM,1828,2041,BENGALURU-SALEM,3869,All
2025,2,BENGALURU,SALEM,1025,1241,BENGALURU-SALEM,2266,All
2025,3,BENGALURU,SALEM,1725,2059,BENGALURU-SALEM,3784,All
2024,1,BENGALURU,SHIRDI,7547,7580,BENGALURU-SHIRDI,15127,All
2024,2,BENGALURU,SHIRDI,7205,6870,BENGALURU-SHIRDI,14075,All
2024,3,BENGALURU,SHIRDI,7605,7390,BENGALURU-SHIRDI,14995,All
2024,4,BENGALURU,SHIRDI,6733,6641,BENGALURU-SHIRDI,13374,All
2024,6,BENGALURU,SHIRDI,7171,6883,BENGALURU-SHIRDI,14054,All
2024,7,BENGALURU,SHIRDI,7738,7663,BENGALURU-SHIRDI,15401,All
2024,8,BENGALURU,SHIRDI,6687,6867,BENGALURU-SHIRDI,13554,All
2024,9,BENGALURU,SHIRDI,5527,5452,BENGALURU-SHIRDI,10979,All
2024,10,BENGALURU,SHIRDI,6488,5602,BENGALURU-SHIRDI,12090,All
2024,11,BENGALURU,SHIRDI,6225,7068,BENGALURU-SHIRDI,13293,All
2024,12,BENGALURU,SHIRDI,7102,7195,BENGALURU-SHIRDI,14297,All
2025,1,BENGALURU,SHIRDI,6629,6797,BENGALURU-SHIRDI,13426,All
2025,2,BENGALURU,SHIRDI,4115,4132,BENGALURU-SHIRDI,8247,All
2025,3,BENGALURU,SHIRDI,7386,7057,BENGALURU-SHIRDI,14443,All
2024,1,BENGALURU,SRINAGAR,1281,1538,BENGALURU-SRINAGAR,2819,All
2024,2,BENGALURU,SRINAGAR,1439,971,BENGALURU-SRINAGAR,2410,All
2024,3,BENGALURU,SRINAGAR,1550,1240,BENGALURU-SRINAGAR,2790,All
2024,4,BENGALURU,SRINAGAR,8268,8145,BENGALURU-SRINAGAR,16413,All
2024,6,BENGALURU,SRINAGAR,6885,7698,BENGALURU-SRINAGAR,14583,All
2024,7,BENGALURU,SRINAGAR,5495,6765,BENGALURU-SRINAGAR,12260,All
2024,8,BENGALURU,SRINAGAR,5040,5579,BENGALURU-SRINAGAR,10619,All
2024,9,BENGALURU,SRINAGAR,5516,5439,BENGALURU-SRINAGAR,10955,All
2024,10,BENGALURU,SRINAGAR,5339,5334,BENGALURU-SRINAGAR,10673,All
2024,11,BENGALURU,SRINAGAR,4547,5687,BENGALURU-SRINAGAR,10234,All
2024,12,BENGALURU,SRINAGAR,5704,6175,BENGALURU-SRINAGAR,11879,All
2025,1,BENGALURU,SRINAGAR,5958,6036,BENGALURU-SRINAGAR,11994,All
2025,2,BENGALURU,SRINAGAR,6123,5958,BENGALURU-SRINAGAR,12081,All
2025,3,BENGALURU,SRINAGAR,9276,8186,BENGALURU-SRINAGAR,17462,All
2024,1,BENGALURU,SURAT,10367,10536,BENGALURU-SURAT,20903,All
2024,2,BENGALURU,SURAT,10366,10370,BENGALURU-SURAT,20736,All
2024,3,BENGALURU,SURAT,10384,10145,BENGALURU-SURAT,20529,All
2024,4,BENGALURU,SURAT,10679,10528,BENGALURU-SURAT,21207,All
2024,6,BENGALURU,SURAT,11272,10790,BENGALURU-SURAT,22062,All
2024,7,BENGALURU,SURAT,11545,10929,BENGALURU-SURAT,22474,All
2024,8,BENGALURU,SURAT,11142,10610,BENGALURU-SURAT,21752,All
2024,9,BENGALURU,SURAT,11827,11149,BENGALURU-SURAT,22976,All
2024,10,BENGALURU,SURAT,11580,11143,BENGALURU-SURAT,22723,All
2024,11,BENGALURU,SURAT,10531,10688,BENGALURU-SURAT,21219,All
2024,12,BENGALURU,SURAT,10386,10481,BENGALURU-SURAT,20867,All
2025,1,BENGALURU,SURAT,14663,15358,BENGALURU-SURAT,30021,All
2025,2,BENGALURU,SURAT,12021,11908,BENGALURU-SURAT,23929,All
2025,3,BENGALURU,SURAT,13414,12917,BENGALURU-SURAT,26331,All
2024,1,BENGALURU,Shivamogga Airport,1354,1564,BENGALURU-Shivamogga Airport,2918,All
2024,2,BENGALURU,Shivamogga Airport,1576,1539,BENGALURU-Shivamogga Airport,3115,All
2024,3,BENGALURU,Shivamogga Airport,1428,1267,BENGALURU-Shivamogga Airport,2695,All
2024,4,BENGALURU,Shivamogga Airport,1580,1705,BENGALURU-Shivamogga Airport,3285,All
2024,6,BENGALURU,Shivamogga Airport,1010,958,BENGALURU-Shivamogga Airport,1968,All
2024,7,BENGALURU,Shivamogga Airport,1260,1287,BENGALURU-Shivamogga Airport,2547,All
2024,8,BENGALURU,Shivamogga Airport,1381,1249,BENGALURU-Shivamogga Airport,2630,All
2024,9,BENGALURU,Shivamogga Airport,1347,1436,BENGALURU-Shivamogga Airport,2783,All
2024,10,BENGALURU,Shivamogga Airport,1575,1408,BENGALURU-Shivamogga Airport,2983,All
2024,11,BENGALURU,Shivamogga Airport,1512,1557,BENGALURU-Shivamogga Airport,3069,All
2024,12,BENGALURU,Shivamogga Airport,1695,1535,BENGALURU-Shivamogga Airport,3230,All
2025,1,BENGALURU,Shivamogga Airport,1469,1622,BENGALURU-Shivamogga Airport,3091,All
2025,2,BENGALURU,Shivamogga Airport,936,1077,BENGALURU-Shivamogga Airport,2013,All
2025,3,BENGALURU,Shivamogga Airport,1603,1703,BENGALURU-Shivamogga Airport,3306,All
2024,1,BENGALURU,TIRUCHIRAPALLY,6035,6138,BENGALURU-TIRUCHIRAPALLY,12173,All
2024,2,BENGALURU,TIRUCHIRAPALLY,5457,5473,BENGALURU-TIRUCHIRAPALLY,10930,All
2024,3,BENGALURU,TIRUCHIRAPALLY,5718,5408,BENGALURU-TIRUCHIRAPALLY,11126,All
2024,4,BENGALURU,TIRUCHIRAPALLY,6470,6341,BENGALURU-TIRUCHIRAPALLY,12811,All
2024,6,BENGALURU,TIRUCHIRAPALLY,7211,6804,BENGALURU-TIRUCHIRAPALLY,14015,All
2024,7,BENGALURU,TIRUCHIRAPALLY,7193,7065,BENGALURU-TIRUCHIRAPALLY,14258,All
2024,8,BENGALURU,TIRUCHIRAPALLY,7248,7158,BENGALURU-TIRUCHIRAPALLY,14406,All
2024,9,BENGALURU,TIRUCHIRAPALLY,6479,6920,BENGALURU-TIRUCHIRAPALLY,13399,All
2024,10,BENGALURU,TIRUCHIRAPALLY,5645,4429,BENGALURU-TIRUCHIRAPALLY,10074,All
2024,11,BENGALURU,TIRUCHIRAPALLY,4632,5343,BENGALURU-TIRUCHIRAPALLY,9975,All
2024,12,BENGALURU,TIRUCHIRAPALLY,5935,5233,BENGALURU-TIRUCHIRAPALLY,11168,All
2025,1,BENGALURU,TIRUCHIRAPALLY,6135,5668,BENGALURU-TIRUCHIRAPALLY,11803,All
2025,2,BENGALURU,TIRUCHIRAPALLY,3987,4122,BENGALURU-TIRUCHIRAPALLY,8109,All
2025,3,BENGALURU,TIRUCHIRAPALLY,5485,5210,BENGALURU-TIRUCHIRAPALLY,10695,All
2024,1,BENGALURU,TIRUPATI,1948,2078,BENGALURU-TIRUPATI,4026,All
2024,2,BENGALURU,TIRUPATI,1972,1786,BENGALURU-TIRUPATI,3758,All
2024,3,BENGALURU,TIRUPATI,2140,1867,BENGALURU-TIRUPATI,4007,All
2024,4,BENGALURU,TIRUPATI,1945,1842,BENGALURU-TIRUPATI,3787,All
2024,6,BENGALURU,TIRUPATI,2035,1972,BENGALURU-TIRUPATI,4007,All
2024,7,BENGALURU,TIRUPATI,2134,2029,BENGALURU-TIRUPATI,4163,All
2024,8,BENGALURU,TIRUPATI,2097,2093,BENGALURU-TIRUPATI,4190,All
2024,9,BENGALURU,TIRUPATI,2001,1798,BENGALURU-TIRUPATI,3799,All
2024,10,BENGALURU,TIRUPATI,1926,1549,BENGALURU-TIRUPATI,3475,All
2024,11,BENGALURU,TIRUPATI,1758,1950,BENGALURU-TIRUPATI,3708,All
2024,12,BENGALURU,TIRUPATI,2142,2124,BENGALURU-TIRUPATI,4266,All
